data.hora	ODBA
25/03/2019 22:35:30.000	0.00776799346648777
25/03/2019 22:40:30.000	0.0702284556634061
25/03/2019 22:45:30.000	0.118248099190105
25/03/2019 22:50:30.000	0.168924126723001
25/03/2019 22:55:30.000	0.203310990982662
25/03/2019 23:00:30.000	0.211452298404969
25/03/2019 23:05:30.000	0.0551349850988067
25/03/2019 23:10:30.000	0.0676827411932176
25/03/2019 23:15:30.000	0.04926933935315
25/03/2019 23:20:30.000	0.0586246160018852
25/03/2019 23:25:30.000	0.124870661229238
25/03/2019 23:30:30.000	0.0157238281723037
25/03/2019 23:35:30.000	0.00876432987621228
25/03/2019 23:40:30.000	0.00737900375525203
25/03/2019 23:45:30.000	0.0154384477943679
25/03/2019 23:50:30.000	0.0119579398337522
25/03/2019 23:55:30.000	0.0103473765193715
26/03/2019 00:00:30.000	0.0114569360891138
26/03/2019 00:05:30.000	0.0486334352680891
26/03/2019 00:10:30.000	0.0636935246468162
26/03/2019 00:15:30.000	0.0656954104581355
26/03/2019 00:20:30.000	0.0686969583223714
26/03/2019 00:25:30.000	0.056877724473883
26/03/2019 00:30:30.000	0.0366072509388752
26/03/2019 00:35:30.000	0.0156301921792799
26/03/2019 00:40:30.000	0.0131728211584109
26/03/2019 00:45:30.000	0.0113133443659297
26/03/2019 00:50:30.000	0.0113916056911918
26/03/2019 00:55:30.000	0.0104974497155406
26/03/2019 01:00:30.000	0.0112639617431691
26/03/2019 01:05:30.000	0.0173311089813925
26/03/2019 01:10:30.000	0.0155119014311076
26/03/2019 01:15:30.000	0.0147211796397705
26/03/2019 01:20:30.000	0.00828989980772272
26/03/2019 01:25:30.000	0.0100546664760993
26/03/2019 01:30:30.000	0.0284023640665777
26/03/2019 01:35:30.000	0.0481637800245021
26/03/2019 01:40:30.000	0.0601041756046691
26/03/2019 01:45:30.000	0.0679775890441733
26/03/2019 01:50:30.000	0.0613363956666352
26/03/2019 01:55:30.000	0.0827726765633145
26/03/2019 02:00:30.000	0.124392667750036
26/03/2019 02:05:30.000	0.169463448653984
26/03/2019 02:10:30.000	0.0189415781581967
26/03/2019 02:15:30.000	0.0125390348108523
26/03/2019 02:20:30.000	0.0139366828135384
26/03/2019 02:25:30.000	0.0140826744213537
26/03/2019 02:30:30.000	0.0196627127665072
26/03/2019 02:35:30.000	0.0117256122102537
26/03/2019 02:40:30.000	0.00983325583456762
26/03/2019 02:45:30.000	0.0106102180034877
26/03/2019 02:50:30.000	0.0144316407341532
26/03/2019 02:55:30.000	0.010954971657455
26/03/2019 03:00:30.000	0.0114366237446457
26/03/2019 03:05:30.000	0.0171682038736818
26/03/2019 03:10:30.000	0.0476528573606735
26/03/2019 03:15:30.000	0.048002431891018
26/03/2019 03:20:30.000	0.0197609506635295
26/03/2019 03:25:30.000	0.0161463666754405
26/03/2019 03:30:30.000	0.0120973675433176
26/03/2019 03:35:30.000	0.0109670292769172
26/03/2019 03:40:30.000	0.0119290081105019
26/03/2019 03:45:30.000	0.0124463090713413
26/03/2019 03:50:30.000	0.0214396378016891
26/03/2019 03:55:30.000	0.0146884776652749
26/03/2019 04:00:30.000	0.012662968183526
26/03/2019 04:05:30.000	0.007203333829897
26/03/2019 04:10:30.000	0.0112889981360492
26/03/2019 04:15:30.000	0.011580990462254
26/03/2019 04:20:30.000	0.0133011201321274
26/03/2019 04:25:30.000	0.0114117796301132
26/03/2019 04:30:30.000	0.0165577934336702
26/03/2019 04:35:30.000	0.0114077004236314
26/03/2019 04:40:30.000	0.030203529447279
26/03/2019 04:45:30.000	0.0531076295287464
26/03/2019 04:50:30.000	0.0599421947588031
26/03/2019 04:55:30.000	0.050382388352523
26/03/2019 05:00:30.000	0.063717410797201
26/03/2019 05:05:30.000	0.0786723322448313
26/03/2019 05:10:30.000	0.17982244813099
26/03/2019 05:15:30.000	0.0318260941173334
26/03/2019 05:20:30.000	0.0134032317792476
26/03/2019 05:25:30.000	0.0151769983585037
26/03/2019 05:30:30.000	0.00806210975570315
26/03/2019 05:35:30.000	0.0113536267146185
26/03/2019 05:40:30.000	0.0154062049818974
26/03/2019 05:45:30.000	0.011158357265341
26/03/2019 05:50:30.000	0.013552625042356
26/03/2019 05:55:30.000	0.00982030076136978
26/03/2019 06:00:30.000	0.0114812183229115
26/03/2019 06:05:30.000	0.0103776208458142
26/03/2019 06:10:30.000	0.0120667395872731
26/03/2019 06:15:30.000	0.00827704168762543
26/03/2019 06:20:30.000	0.0199268052973101
26/03/2019 06:25:30.000	0.0520812639916954
26/03/2019 06:30:30.000	0.0634547130934575
26/03/2019 06:35:30.000	0.0536694600180863
26/03/2019 06:40:30.000	0.069079050420325
26/03/2019 06:45:30.000	0.0606016640922802
26/03/2019 06:50:30.000	0.0646155902334358
26/03/2019 06:55:30.000	0.0931775027124442
26/03/2019 07:00:30.000	0.00891490852812874
26/03/2019 07:05:30.000	0.010265800672545
26/03/2019 07:10:30.000	0.0110094445772355
26/03/2019 07:15:30.000	0.0170403594711319
26/03/2019 07:20:30.000	0.0119684192733564
26/03/2019 07:25:30.000	0.0111615762576201
26/03/2019 07:30:30.000	0.0110252147140479
26/03/2019 07:35:30.000	0.0109120932348749
26/03/2019 07:40:30.000	0.0133511963115646
26/03/2019 07:45:30.000	0.0174743369268068
26/03/2019 07:50:30.000	0.0433461001707525
26/03/2019 07:55:30.000	0.0688341328695793
26/03/2019 08:00:30.000	0.0715447549828332
26/03/2019 08:05:30.000	0.0727117818344833
26/03/2019 08:10:30.000	0.0799950766705171
26/03/2019 08:15:30.000	0.0466387841242762
26/03/2019 08:20:30.000	0.0961409934796484
26/03/2019 08:25:30.000	0.0143031100358926
26/03/2019 08:30:30.000	0.0104667983773866
26/03/2019 08:35:30.000	0.0157236632348081
26/03/2019 08:40:30.000	0.0103210427990417
26/03/2019 08:45:30.000	0.0108557714836289
26/03/2019 08:50:30.000	0.020894111166268
26/03/2019 08:55:30.000	0.0645996310051267
26/03/2019 09:00:30.000	0.0610437237100945
26/03/2019 09:05:30.000	0.0734436098083469
26/03/2019 09:10:30.000	0.0735891791956895
26/03/2019 09:15:30.000	0.112881832079067
26/03/2019 09:20:30.000	0.133301888582989
26/03/2019 09:25:30.000	0.0966807164234918
26/03/2019 09:30:30.000	0.0517054585723797
26/03/2019 09:35:30.000	0.123127175960188
26/03/2019 09:40:30.000	0.232162501519036
26/03/2019 09:45:30.000	0.0404475278126334
26/03/2019 09:50:30.000	0.00981914523949281
26/03/2019 09:55:30.000	0.0138832851209797
26/03/2019 10:00:30.000	0.0120377857862995
26/03/2019 10:05:30.000	0.0112461562068701
26/03/2019 10:10:30.000	0.0101455974892681
26/03/2019 10:15:30.000	0.0187459220878373
26/03/2019 10:20:30.000	0.147959129903804
26/03/2019 10:25:30.000	0.22937219344929
26/03/2019 10:30:30.000	0.208835368771066
26/03/2019 10:35:30.000	0.198480450261849
26/03/2019 10:40:30.000	0.169009622402951
26/03/2019 10:45:30.000	0.203963504929382
26/03/2019 10:50:30.000	0.0871618012101344
26/03/2019 10:55:30.000	0.172965464588024
26/03/2019 11:00:30.000	0.142550169458536
26/03/2019 11:05:30.000	0.111999150823229
26/03/2019 11:10:30.000	0.208692414631656
26/03/2019 11:15:30.000	0.120662735372884
26/03/2019 11:20:30.000	0.043420797203371
26/03/2019 11:25:30.000	0.0140360120471292
26/03/2019 11:30:30.000	0.0128261875429095
26/03/2019 11:35:30.000	0.0124087712316063
